ville,hotels,liens,lat,lon,description,score,meteo_score
Mont Saint Michel,Mon Saint Michel,https://www.booking.com/hotel/fr/mon-saint-michel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=1d9f2172522f009b&srepoch=1656218726&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.61362700,-1.48579100,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mon Saint Michel ! Connectez-vous pour économiser.
Situé à Ardevon, à 42 km de Dinard, l'établissement Mon Saint Michel dispose d'un jardin et d'une connexion Wi-Fi gratuite.
Ce Bed & Breakfast dispose d'une télévision à écran plat et d'une salle de bains privative avec sèche-cheveux, articles de toilette gratuits et douche. La cuisine est équipée d'un lave-vaisselle, d'un micro-ondes, d'un réfrigérateur et d'une bouilloire.
Un petit-déjeuner continental et à la carte est servi chaque matin au Mon Saint Michel.
Une terrasse est disponible sur place. Vous pourrez pratiquer la randonnée à pied et à vélo à proximité de l'établissement.
Le Mon Saint Michel se trouve à 40 km de Saint-Malo et à 3,1 km du Mont-Saint-Michel. L'aéroport le plus proche est celui de Pleurtuit, à 44 km de la chambre d'hôtes. Un service de navette aéroport est assuré moyennant des frais supplémentaires. 
","8,8",16
Mont Saint Michel,Chambres d'Hôtes Les Vieilles Digues,https://www.booking.com/hotel/fr/chambres-d-ha-tes-les-vieilles-digues.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1d9f2172522f009b&srepoch=1656218726&from=searchresults#hotelTmpl,48.60418750,-1.51159912,"
Occupant une maison bretonne restaurée, l'établissement à la gestion familiale Chambres d'Hôtes Les Vieilles Digues est situé à Beauvoir, à 3 km du Mont-Saint-Michel. Doté d'un parc fleuri de 3 000 m², il propose des chambres pourvues de meubles d'époque, d'une connexion Wi-Fi gratiote et d'une salle de bains privative.
Toutes les chambres élégantes des Vieilles Digues disposent d'une entrée privée et d'articles de toilette gratuits. Celles du rez-de-chaussée comprennent des portes-fenêtres avec accès direct au patio, doté de chaises longues.
Le petit-déjeuner comprend des boissons chaudes, du jus d'orange, des yaourts, du fromage et des céréales. En outre, des baguettes fraîches sont livrées tous les jours par le boulanger local. Les propriétaires sont à votre disposition pour vous recommander de bons restaurants à proximité.
Vous pourrez vous promener le long de la rivière Le Couesnon, qui se trouve à 200 mètres des Vieilles Digues. Les villes de Saint-Malo et Cancale sont accessibles en 45 minutes de route, tandis qu la gare de Pontorson est à 5 km. Un parking privé est disponible gratuitement sur place. 
","9,4",16
Mont Saint Michel,B&B La Rive - Le Mont Saint Michel,https://www.booking.com/hotel/fr/chambres-d-hotes-la-rive-le-mont-saint-michel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=1d9f2172522f009b&srepoch=1656218726&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.61081775,-1.48420492,"
Situé à Ardevon, l'établissement Chambres d'Hôtes La Rive - Le Mont-Saint-Michel offre une vue sur le Mont-Saint-Michel, à 4 km. Ce Bed & Breakfast propose une connexion Wi-Fi gratuite, un jardin et une terrasse.
Les chambres climatisées sont décorées individuellement. Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux, de serviettes et de toilettes privatives.
Vous aurez également accès à une cuisine commune avec un coin repas.
Vous pourrez louer des vélos sur place pour découvrir cette région prisée des cyclistes. Un parking gratuit est disponible et le restaurant le plus proche se trouve à 500 mètres. Vous séjournerez à 40 km de Cancale et à 45 km de Saint-Malo. La navette desservant le Mont-Saint-Michel se trouve à seulement 1 km. 
","9,1",16
Mont Saint Michel,Maison au pied du Mont Saint Michel,https://www.booking.com/hotel/fr/maison-au-pied-du-mont-saint-michel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=1d9f2172522f009b&srepoch=1656218726&from=searchresults#hotelTmpl,48.61267358,-1.48553065,"
Située à Pontorson, en Basse-Normandie, la Maison au pied du Mont Saint Michel dispose d'une terrasse et offre une vue sur le jardin. Vous séjournerez à 42 km de Dinard et bénéficierez d'un parking privé gratuit.
Cette maison de vacances comprend une chambre, une cuisine avec micro-ondes, une télévision à écran plat, un coin salon et une salle de bains avec douche.
Lors de votre séjour, vous pourrez profiter d'un jardin avec barbecue et partir en randonnée dans les environs.
Vous séjournerez à 3,2 km du Mont-Saint-Michel et à 40 km de Saint-Malo. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 44 km. 
","9,2",16
Mont Saint Michel,Au Mont Pour Deux,https://www.booking.com/hotel/fr/au-mont-pour-deux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=1d9f2172522f009b&srepoch=1656218726&from=searchresults#hotelTmpl,48.61349776,-1.48584455,"
L'établissement Au Mont Pour Deux est situé à Pontorson. Cet hébergement climatisé se trouve à 37 km de Cancale. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.
Cet appartement comprend une chambre, une télévision par satellite à écran plat, une salle de bains pourvue d'une douche ainsi qu'une cuisine équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 8 km du Mont-Saint-Michel et à 46 km de Granville. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 57 km. 
","8,4",16
St Malo,Le Cargo by Cocoonr,https://www.booking.com/hotel/fr/le-cargo-saint-malo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=141&beach_rating_score=8.9&from=searchresults#hotelTmpl,48.64842800,-2.02664200,"
Cet établissement est à 2 minutes à pied de la plage. Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, Le Cargo by Cocoonr est un hébergement situé en plein centre de Saint-Malo, à seulement 150 mètres de la plage de Bon Secours et à 200 mètres de celle de Mole. Cet appartement se trouve à 300 mètres du fort du Petit-Bé et à 1,3 km du terminal ferry du Naye.
Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité de la plage d'Eventail, du ferry Cale de Dinan et du Grand Bé. L'aéroport le plus proche, celui de Saint-Malo-Dinard-Pleurtuit, est situé à 13 km. 
","8,3",15
St Malo,Hotel d'Aleth,https://www.booking.com/hotel/fr/d-aleth.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=37&beach_rating_score=8.2&from=searchresults#hotelTmpl,48.63593081,-2.02171236,"
Cet établissement est à 1 minute à pied de la plage. Situé en face du port des Bas Sablons, l'Hotel d'Aleth se trouve à seulement 1,9 km de la vieille ville de Saint-Malo. Vous pourrez vous détendre sur la terrasse du bar à la décoration nautique, ainsi qu'admirer la vue sur la ville et sur la mer.
Décorées dans un style contemporain, les chambres de l'Hotel d'Aleth comprennent une télévision à écran LCD et une salle de bains privative. Certaines disposent également d'un balcon privé offrant une vue sur la mer.
Un petit-déjeuner continental est servi tous les matins de 8h00 à 10h00 dans la véranda donnant sur le port de plaisance ou dans la salle prévue à cet effet.
L'hôtel est installé un étage au-dessus d'un bar qui propose des sets de DJ le vendredi et le samedi soir jusqu'à 3h00. 
","7,8",15
St Malo,Hotel Ajoncs d'Or,https://www.booking.com/hotel/fr/ajoncsdor.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=253&beach_rating_score=8.8&from=searchresults#hotelTmpl,48.64735692,-2.02519655,"
Cet établissement est à 4 minutes à pied de la plage. L'hôtel Ajoncs d'Or se situe au cœur des remparts historiques de la ville fortifiée de Saint-Malo, à 350 mètres du port de plaisance de la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi.
Desservies par un ascenseur, les chambres insonorisées à la décoration unique sont dotées d’œuvres d'art originales. Les hébergements possèdent une salle de bains privative et une télévision par satellite.
Un petit-déjeuner buffet est servi quotidiennement dans la grande salle à manger lumineuse. Vous pourrez déguster un verre au bar sur place.
L'hôtel est idéalement situé pour profiter pleinement des nombreux restaurants célèbres de Saint-Malo. En période estivale, la station balnéaire est animée et vous y participerez à de nombreuses activités en plein air, notamment sur la plage. La gare ferroviaire de Saint-Malo se trouve à 1,8 km. Un parking privé est disponible moyennant un supplément et sur réservation préalable. 
","8,5",15
St Malo,Hotel De L'univers,https://www.booking.com/hotel/fr/de-l-univers.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=74&beach_rating_score=8.7&from=searchresults#hotelTmpl,48.65104101,-2.02372670,"
Cet établissement est à 2 minutes à pied de la plage. L'Hotel De L'univers est installé dans la ville fortifiée de Saint-Malo, en Bretagne, à quelques pas du port ferry et de la gare. Pourvu d'une connexion Wi-Fi gratuite, l'établissement est à 400 mètres du port de plaisance de Saint-Malo.
Les chambres sont confortables et munies d'une télévision, d'un téléphone, ainsi que d'une salle de bains privative.
Le personnel serviable assurera des services personnalisés et vous fournira des conseils sur la région.
Donnant sur la place principale, l'Hotel De L'univers se trouve directement devant le château, à proximité de la mer. À partir de là, vous pourrez explorer facilement la ville historique, à pied. 
","8,0",15
St Malo,Hotel Alba,https://www.booking.com/hotel/fr/alba-saint-malo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=33&beach_rating_score=9&from=searchresults#hotelTmpl,48.65649842,-2.00342774,"
Cet établissement est à 3 minutes à pied de la plage. L'hôtel Alba est situé à Saint-Malo, en face de la plage et à côté du port. Il comprend un bar et des chambres avec vue sur la mer et un accès direct à la plage.
Chaque chambre présente une décoration simple et est équipée d'une connexion Wi-Fi gratuite, de la télévision par câble et d'une salle de bains privative avec sèche-cheveux.
Un petit-déjeuner buffet est servi tous les jours dans la salle à manger et vous pourrez prendre un verre au bar de l'hôtel ou sur la terrasse, tout en appréciant la vue sur la mer.
Une réception ouverte 24h/24 est à votre disposition à l'hôtel Alba. Un parking privé est disponible gratuitement.
La gare de Saint-Malo est accessible en 15 minutes à pied. Dans les environs, vous pourrez notamment visiter le tombeau de Chateaubriand sur l'ÎIe de Grand Bé, la cathédrale Saint-Vincent et le château de la ville. 
","7,4",15
St Malo,La Rotonde,https://www.booking.com/hotel/fr/la-rotonde-st-malo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=141&beach_rating_score=8.8&from=searchresults#hotelTmpl,48.66251330,-1.98893577,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Rotonde ! Connectez-vous pour économiser.
Cet établissement est à 2 minutes à pied de la plage. L’hôtel La Rotonde est situé dans la station balnéaire de Saint-Malo, à 50 mètres de la plage. Une connexion Wi-Fi gratuite et une télévision sont fournies dans les chambres, qui sont en outre non-fumeurs.
Toutes les chambres affichent une décoration contemporaine, et les salles de bains privatives sont pourvues d'une douche.
Chaque matin, vous pourrez savourer un petit-déjeuner buffet au restaurant. Vous pourrez prendre un verre au bar de La Rotonde.
Un parking public gratuit est disponible à proximité, et l'hôtel se trouve à seulement 2 km de la gare de Saint-Malo. L'aéroport Dinard Bretagne est à 8 km de l'hôtel, et le célèbre Mont Saint-Michel est accessible en 50 minutes en voiture. 
","7,6",15
St Malo,Residence Reine Marine,https://www.booking.com/hotel/fr/residence-reine-marine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=96&beach_rating_score=8.8&from=searchresults#hotelTmpl,48.66913503,-1.98354185,"
Cet établissement est à 2 minutes à pied de la plage. Située sur la plage la résidence vous offre un panorama exceptionnel sur la baie de saint-malo. Cette résidence 4 étoiles propose 67 appartements de grand confort pouvant accueillir de 2 à 6 personnes, entièrement équipés et décorés avec raffinement. 
Piscine couverte et chauffée, hammam, parking gratuit, accès direct à la plage, à quelques minutes du centre de thalasso & Spa des Thermes Marins, du golf, du Mont Saint Michel et de toutes activités nautiques à proximité.  
","8,3",15
St Malo,Les Charmettes,https://www.booking.com/hotel/fr/les-charmettes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=101&beach_rating_score=9&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.65902139,-1.99601144,"

Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Charmettes ! Connectez-vous ou inscrivez-vous pour économiser.
Cet établissement est à 2 minutes à pied de la plage. Installé sur le front de mer dans la ville bretonne de Saint-Malo, l'hôtel Les Charmettes bénéficie d'un accès direct à la plage. Doté d'un bar de plage, il propose des chambres avec salle de bains privative, télévision à écran plat et connexion Wi-Fi gratuite.
Les chambres côté mer disposent d'un balcon, tandis que les autres donnent sur la cour. Toutes sont décorées sur un thème nautique.
Le matin, vous pourrez déguster un petit-déjeuner continental dans la salle à manger ou dans l'intimité de votre chambre. Le restaurant sur place sert des plats traditionnels, notamment des plateaux de fruits de mer. Donnant sur la mer, la terrasse de l'hôtel est le lieu idéal pour se détendre.
La plage du Sillon vous attend juste devant l’hôtel Les Charmettes, tandis que la gare de Saint-Malo se trouve à 2 km. Enfin, vous pourrez vous rendre dans le centre-ville de Saint-Malo en 30 minutes à pied. 
","8,6",15
St Malo,Hotel Eden,https://www.booking.com/hotel/fr/eden-saint-malo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQbIAQzYAQHoAQH4AQKIAgGoAgO4AuDI35UGwAIB0gIkMTA2N2I3ODItMWM0My00MjVlLWFiYzUtYjQyN2YyNjNkMWRj2AIF4AIB&sid=56f235526f1ec23245c69bbcac78e98d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=17c82173dd950581&srepoch=1656218728&from_beach_sr=1&beach_sr_walking_distance=162&beach_rating_score=8.8&from=searchresults#hotelTmpl,48.66190919,-1.98966533,"
Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Eden ! Connectez-vous pour économiser.
Cet établissement est à 3 minutes à pied de la plage. À 100 mètres de la plage, le charmant établissement Hotel Eden bénéficie d'un accès direct à la vieille ville et au palais des congrès. Il propose des chambres confortables.
Commencez la journée avec un délicieux petit-déjeuner dans la grande salle à manger de l'Hotel Eden. En été, les repas sont servis sur l'agréable terrasse.
L'Hotel Eden constitue un lieu de séjour idéal pour explorer les sites de Bretagne et de Normandie. Il est situé sur la route du Mont-Saint-Michel.
Après une journée bien remplie, vous pourrez savourer un verre et une collation au bar-salon confortable sur place.
Vous logerez à seulement 2,3 km de la gare TGV de Saint-Malo et à 3 km du terminal ferry reliant les îles de Jersey et Guernesey. 
","7,3",15
